week,ydstogo,yardline_100,posteam_timeouts_remaining,defteam_timeouts_remaining,score_diff,converted,down1_pct,down2_pct,down3_pct,successes,failures,prep_days,rush,dome,KICKOFF,PUNT,home,random_var,minutes_remaining
3,4,30,3,3,0,0,65.7,45.3,19.4,3,1,6,1,0,1,0,1,0.0396776327092018,53.583333333333336
3,3,68,3,3,-3,0,50,57.5,20,0,2,7,0,0,1,0,0,-1.32253207643808,51.46666666666667
3,3,74,3,3,3,0,65.7,45.3,19.4,3,1,6,0,0,0,1,1,0.414315171654994,50.15
3,12,63,3,3,-3,0,50,57.5,20,0,2,7,0,0,0,1,0,-0.724820295607033,49.166666666666664
3,17,24,3,3,-3,0,50,57.5,20,0,2,7,0,0,0,0,0,-0.500491025416646,45
3,1,21,3,3,0,1,65.7,45.3,19.4,3,1,6,1,0,1,0,1,0.493203886714705,40.45
3,11,40,3,3,-7,0,50,57.5,20,0,2,7,0,0,1,0,0,-0.0041538467304028,34.516666666666666
3,8,38,2,3,7,0,65.7,45.3,19.4,3,1,6,0,0,0,1,1,-0.422848672561384,31.266666666666666
3,10,75,2,2,-10,1,50,57.5,20,0,2,7,0,0,1,0,0,-0.666701029325936,30.833333333333332
3,5,44,2,2,-10,0,50,57.5,20,0,2,7,0,0,1,0,0,-0.853948223385074,30.566666666666666
3,10,11,0,1,-10,0,50,57.5,20,0,2,7,0,0,1,0,0,1.74525434561567,30.216666666666665
3,2,67,3,3,-10,1,50,57.5,20,0,2,7,0,0,1,0,0,0.940803788832193,28.7
3,13,65,3,3,-10,0,50,57.5,20,0,2,7,0,0,1,0,0,1.6118655605778,26.716666666666665
3,2,39,3,3,10,0,65.7,45.3,19.4,3,1,6,1,0,0,1,1,1.42947759861961,24.65
3,5,29,3,3,10,1,65.7,45.3,19.4,3,1,6,0,0,0,1,1,-1.95345954402633,22.666666666666668
3,8,73,3,3,-17,0,50,57.5,20,0,2,7,0,0,1,0,0,0.713593598564459,20
3,9,80,3,3,17,1,65.7,45.3,19.4,3,1,6,0,0,0,1,1,-0.960144666113862,18.45
3,3,48,3,3,17,0,65.7,45.3,19.4,3,1,6,0,0,0,1,1,0.132537103476204,15.366666666666667
3,12,92,2,3,-17,0,50,57.5,20,0,2,7,0,0,0,1,0,0.921082903826656,14.233333333333333
3,1,55,3,2,17,1,65.7,45.3,19.4,3,1,6,1,0,0,1,1,0.0428270954750341,11.983333333333333
3,8,47,3,2,17,0,65.7,45.3,19.4,3,1,6,0,0,0,1,1,-0.0442465822603533,9.083333333333334
3,4,56,2,3,-24,0,50,57.5,20,0,2,7,0,0,1,0,0,0.262084034532269,5.033333333333333
3,1,58,3,2,24,0,65.7,45.3,19.4,3,1,6,1,0,0,1,1,-0.79687224181077,2
4,2,67,3,3,0,0,56.4,55.4,20.6,0,0,7,0,0,1,0,0,-0.319746115542941,58.61666666666667
4,1,53,3,3,0,1,61.6,48.5,25.6,1,1,10,1,0,0,1,1,1.86347028558705,57.266666666666666
4,8,77,3,3,-7,1,56.4,55.4,20.6,0,0,7,0,0,1,0,0,-0.0487533178106547,52.03333333333333
4,8,64,3,3,-7,0,56.4,55.4,20.6,0,0,7,0,0,1,0,0,-1.05660773086679,50.06666666666667
4,4,39,3,3,7,0,61.6,48.5,25.6,1,1,10,1,0,0,1,1,-0.179668509901745,46.06666666666667
4,20,58,3,3,-14,0,56.4,55.4,20.6,0,0,7,0,0,1,0,0,0.940187649098736,42.15
4,7,34,3,3,-14,1,56.4,55.4,20.6,0,0,7,0,0,1,0,0,0.471094955645515,40.333333333333336
4,5,20,3,3,-14,0,56.4,55.4,20.6,0,0,7,0,0,1,0,0,-0.507382596584998,38.35
4,2,79,3,3,-18,0,56.4,55.4,20.6,0,0,7,0,0,1,0,0,0.479642352276576,33.8
4,3,56,3,3,-18,1,56.4,55.4,20.6,0,0,7,0,0,1,0,0,-0.79212574507413,31.2
4,9,49,2,3,-18,1,56.4,55.4,20.6,0,0,7,0,0,1,0,0,0.887521131458548,30.616666666666667
4,24,46,2,3,11,0,61.6,48.5,25.6,1,1,10,0,0,1,0,1,0.272211248180312,25.866666666666667
4,1,90,3,2,-11,1,56.4,55.4,20.6,0,0,7,1,0,0,1,0,-0.666596160591264,24.5
4,2,14,3,2,-11,1,56.4,55.4,20.6,0,0,7,1,0,0,1,0,-0.212722017943301,19.983333333333334
4,6,71,3,2,-12,1,56.4,55.4,20.6,0,0,7,0,0,1,0,0,-0.0922178103704693,13.366666666666667
4,10,35,3,2,-12,0,56.4,55.4,20.6,0,0,7,0,0,1,0,0,-0.729947289355553,9.983333333333333
4,4,38,2,1,12,1,61.6,48.5,25.6,1,1,10,0,0,0,1,1,0.0545723974055841,6.133333333333334
4,7,15,2,0,12,1,61.6,48.5,25.6,1,1,10,0,0,0,1,1,0.366502531787444,4.533333333333333
4,5,45,0,2,-19,1,56.4,55.4,20.6,0,0,7,0,0,1,0,0,-1.53225072703119,1.1166666666666667
4,6,15,0,2,-19,0,56.4,55.4,20.6,0,0,7,0,0,1,0,0,0.447931525699412,0.26666666666666666
4,2,67,3,3,0,1,54.9,28.4,24.3,0,1,7,0,0,1,0,1,0.840489467149844,58.65
4,5,57,2,3,0,0,54.9,28.4,24.3,0,1,7,0,0,1,0,1,-1.40897790237299,56.666666666666664
4,9,92,3,2,0,0,54.2,50,25.6,0,2,7,0,0,0,1,0,-2.70126396467093,55.06666666666667
4,1,38,2,3,0,0,54.9,28.4,24.3,0,1,7,0,0,0,1,1,0.289120294835876,52.016666666666666
4,1,66,3,2,-7,0,54.2,50,25.6,0,2,7,0,0,1,0,0,0.90620061108942,49.2
4,9,38,2,3,7,0,54.9,28.4,24.3,0,1,7,0,0,0,1,1,-0.584030971414072,45
4,6,71,3,2,-10,1,54.2,50,25.6,0,2,7,0,0,1,0,0,-0.449377131836184,44.166666666666664
4,9,55,3,2,-10,0,54.2,50,25.6,0,2,7,0,0,1,0,0,-0.563221709306866,42.78333333333333
4,2,73,2,2,10,0,54.9,28.4,24.3,0,1,7,1,0,0,1,1,-1.17456479891443,40.766666666666666
4,8,85,2,2,-10,1,54.2,50,25.6,0,2,7,0,0,0,1,0,-0.919425006767389,38.666666666666664
4,2,8,2,2,17,0,54.9,28.4,24.3,0,1,7,1,0,0,0,1,-1.16750490480918,33.06666666666667
4,4,82,2,2,-17,1,54.2,50,25.6,0,2,7,0,0,0,0,0,0.325314582912504,31.7
4,2,69,2,2,-17,0,54.2,50,25.6,0,2,7,1,0,0,0,0,0.0954170472367884,31.166666666666668
4,4,74,1,2,17,1,54.9,28.4,24.3,0,1,7,0,0,0,1,1,-0.534098395653377,30.55
4,7,25,3,3,-17,1,54.2,50,25.6,0,2,7,0,0,1,0,0,-2.09081754740274,27.983333333333334
4,9,15,3,3,-17,1,54.2,50,25.6,0,2,7,0,0,1,0,0,1.74223909703693,26.7
4,11,54,2,3,10,0,54.9,28.4,24.3,0,1,7,0,0,1,0,1,-0.0759895238282381,22.6
4,19,57,3,2,-10,0,54.2,50,25.6,0,2,7,0,0,0,1,0,-0.22421704395805,18.616666666666667
4,7,74,2,3,10,1,54.9,28.4,24.3,0,1,7,0,0,0,1,1,-0.388182358201011,15.166666666666666
4,6,40,2,3,10,1,54.9,28.4,24.3,0,1,7,1,0,0,1,1,-0.265416752272721,12.966666666666667
4,5,25,2,3,10,0,54.9,28.4,24.3,0,1,7,0,0,0,1,1,-0.662327597544715,10.816666666666666
4,6,71,3,2,-13,1,54.2,50,25.6,0,2,7,0,0,1,0,0,0.849701299870322,9.833333333333334
4,15,18,3,2,-13,0,54.2,50,25.6,0,2,7,0,0,1,0,0,-0.0944456141165679,6.8
4,3,34,2,1,13,1,54.9,28.4,24.3,0,1,7,1,0,0,0,1,1.3917720295593,3.683333333333333
4,5,22,1,0,13,0,54.9,28.4,24.3,0,1,7,1,0,0,0,1,0.41160953799455,2.15
4,6,72,3,3,0,0,59.8,53,40,3,1,7,1,0,1,0,0,-1.09247389445574,58.38333333333333
4,5,70,3,3,0,1,62.5,42.9,25,0,3,7,0,0,0,1,1,0.0780973685997201,56.18333333333333
4,8,53,3,3,0,0,62.5,42.9,25,0,3,7,0,0,0,1,1,-1.1448326866771,54.85
4,13,83,3,3,0,0,59.8,53,40,3,1,7,0,0,0,1,0,-0.103624677478258,53.266666666666666
4,3,55,3,3,0,0,62.5,42.9,25,0,3,7,0,0,0,1,1,0.132066950382262,51.983333333333334
4,31,40,3,3,-7,0,62.5,42.9,25,0,3,7,0,0,1,0,1,-1.74184314551696,48.13333333333333
4,11,75,3,3,4,0,59.8,53,40,3,1,7,0,0,1,0,0,0.0299235008962124,46.45
4,12,74,3,3,-4,0,62.5,42.9,25,0,3,7,0,0,0,1,1,0.211138267673117,44.333333333333336
4,6,57,3,3,-4,1,62.5,42.9,25,0,3,7,0,0,0,0,1,-0.544463979451639,40.35
4,4,45,3,3,-4,0,62.5,42.9,25,0,3,7,0,0,0,0,1,1.24362377619366,38.916666666666664
4,6,71,3,3,-11,0,62.5,42.9,25,0,3,7,0,0,1,0,1,-0.620337250562678,33.03333333333333
4,6,58,2,3,11,1,59.8,53,40,3,1,7,0,0,0,1,0,1.66520814095735,31.433333333333334
4,6,7,1,1,11,1,59.8,53,40,3,1,7,0,0,0,1,0,-0.116324310103572,30.283333333333335
4,21,73,3,3,-18,0,62.5,42.9,25,0,3,7,0,0,1,0,1,-1.07748559037562,28.166666666666668
4,4,40,2,3,18,0,59.8,53,40,3,1,7,1,0,0,1,0,-1.38906718962389,25.8
4,23,48,2,3,18,0,59.8,53,40,3,1,7,0,0,0,1,0,1.40935638168434,23.116666666666667
4,2,68,3,2,-18,0,62.5,42.9,25,0,3,7,1,0,0,1,1,0.612108779215006,21.25
4,21,76,3,2,-18,0,62.5,42.9,25,0,3,7,0,0,0,1,1,0.266172558616517,19.283333333333335
4,11,65,2,3,18,0,59.8,53,40,3,1,7,0,0,0,1,0,0.47754323834741,17.683333333333334
4,5,91,3,2,-18,1,62.5,42.9,25,0,3,7,0,0,0,1,1,0.0197302184725938,15.7
4,12,85,3,2,-18,0,62.5,42.9,25,0,3,7,0,0,0,1,1,-0.0213971370024631,13.6
4,10,63,2,3,18,0,59.8,53,40,3,1,7,0,0,0,1,0,-0.583992615597135,12.066666666666666
4,10,54,3,2,-18,0,62.5,42.9,25,0,3,7,0,0,0,1,1,0.946798650414149,9.766666666666667
4,9,37,2,3,18,1,59.8,53,40,3,1,7,0,0,0,0,0,0.141597636311376,8.233333333333333
4,5,18,2,3,18,1,59.8,53,40,3,1,7,0,0,0,0,0,-1.13273006675945,6.033333333333333
4,9,74,3,2,-25,0,62.5,42.9,25,0,3,7,0,0,1,0,1,0.105353967287908,4.85
4,14,69,2,3,25,0,59.8,53,40,3,1,7,1,0,0,1,0,-1.0946339433011,3.15
4,2,63,3,2,-25,1,62.5,42.9,25,0,3,7,0,0,0,1,1,-1.00194566676199,1.4333333333333333
4,6,6,2,3,0,0,47.2,22,11.1,3,1,6,1,0,1,0,0,-0.245433551631096,54.93333333333333
4,1,66,3,2,-3,1,51.4,51.8,13.5,2,0,7,1,0,1,0,1,0.751442828998816,53.083333333333336
4,2,45,3,2,-3,0,51.4,51.8,13.5,2,0,7,0,0,1,0,1,1.0900084426488,51
4,1,33,3,2,-3,1,51.4,51.8,13.5,2,0,7,1,0,1,0,1,-0.51618199507723,49.2
4,3,24,3,2,-3,0,51.4,51.8,13.5,2,0,7,0,0,1,0,1,-0.267953930991372,47.083333333333336
4,7,51,2,3,0,0,47.2,22,11.1,3,1,6,0,0,1,0,0,-0.713344130274145,44.2
4,14,63,3,2,0,0,51.4,51.8,13.5,2,0,7,0,0,0,1,1,-1.17751563470301,42.45
4,4,72,2,3,0,0,47.2,22,11.1,3,1,6,0,0,0,1,0,-0.673814245487932,39.65
4,7,75,3,2,0,1,51.4,51.8,13.5,2,0,7,0,0,0,1,1,-0.394082253890121,37.93333333333333
4,10,75,2,3,-7,0,47.2,22,11.1,3,1,6,0,0,1,0,0,-0.212808178857454,36.38333333333333
4,3,53,2,3,-14,0,47.2,22,11.1,3,1,6,0,0,1,0,0,-1.96228493163335,31.533333333333335
4,2,2,0,1,14,1,51.4,51.8,13.5,2,0,7,0,0,0,1,1,-0.404236159864245,30.233333333333334
4,5,77,3,3,21,1,51.4,51.8,13.5,2,0,7,0,0,1,0,1,0.288881015093861,28.55
4,5,35,3,3,21,1,51.4,51.8,13.5,2,0,7,0,0,1,0,1,0.435409335867385,22.966666666666665
4,14,27,2,3,21,0,51.4,51.8,13.5,2,0,7,0,0,1,0,1,-0.130412579801264,20.333333333333332
4,8,53,2,3,24,0,51.4,51.8,13.5,2,0,7,0,0,0,0,1,0.146724420361623,15
4,4,81,3,2,-24,0,47.2,22,11.1,3,1,6,0,0,0,1,0,-0.385013995265228,13.4
4,7,56,2,3,24,1,51.4,51.8,13.5,2,0,7,0,0,0,1,1,1.51718441123763,11.9
4,3,84,3,2,-24,1,47.2,22,11.1,3,1,6,0,0,0,0,0,-0.142376778012487,9.383333333333333
4,5,66,3,2,-24,1,47.2,22,11.1,3,1,6,0,0,0,0,0,-1.23669420637473,8.25
4,15,39,3,2,-24,0,47.2,22,11.1,3,1,6,0,0,0,0,0,0.769320560043896,5.416666666666667
4,4,34,2,2,24,1,51.4,51.8,13.5,2,0,7,1,0,0,0,1,0.515495930581418,1.2666666666666666
4,15,64,3,3,0,0,45.2,43.9,28.9,1,3,7,0,0,1,0,1,0.572167900780845,57.3
4,1,23,3,3,0,1,43.6,36.1,20,1,1,7,1,0,0,1,0,1.89193460220014,51.68333333333333
4,7,18,3,3,0,1,43.6,36.1,20,1,1,7,0,0,0,1,0,-1.02207376191101,50.25
4,5,51,3,3,-7,0,45.2,43.9,28.9,1,3,7,0,0,1,0,1,0.338537909027108,47.35
4,7,93,2,3,0,0,43.6,36.1,20,1,1,7,0,0,1,0,0,-1.6086415921415,43.63333333333333
4,16,67,2,3,-7,0,43.6,36.1,20,1,1,7,0,0,1,0,0,0.772225141125983,39.333333333333336
4,12,66,0,3,-14,0,43.6,36.1,20,1,1,7,1,0,1,0,0,-0.966145589193344,33.31666666666667
4,14,57,3,0,14,0,45.2,43.9,28.9,1,3,7,0,0,0,1,1,0.0751373355744712,30.9
4,6,71,3,3,-14,0,43.6,36.1,20,1,1,7,0,0,1,0,0,-0.647954699926739,28.916666666666668
4,2,58,3,3,14,1,45.2,43.9,28.9,1,3,7,0,0,0,1,1,0.780203651099179,27.3
4,10,50,3,3,14,1,45.2,43.9,28.9,1,3,7,0,0,0,1,1,0.862978146050607,25.116666666666667
4,7,26,3,3,14,1,45.2,43.9,28.9,1,3,7,0,0,0,1,1,-0.218206855623389,21.233333333333334
4,2,2,3,3,14,1,45.2,43.9,28.9,1,3,7,0,0,0,1,1,0.969235441662105,19.3
4,1,6,3,3,-21,1,43.6,36.1,20,1,1,7,1,0,1,0,0,0.951230285776823,15.766666666666667
4,5,65,3,3,14,0,45.2,43.9,28.9,1,3,7,0,0,1,0,1,0.555669952501895,14.25
4,5,49,3,3,-14,1,43.6,36.1,20,1,1,7,0,0,0,1,0,2.45845976439407,12.633333333333333
4,11,25,3,3,-14,1,43.6,36.1,20,1,1,7,0,0,0,1,0,-1.19599125887853,11.033333333333333
4,9,13,3,3,-14,1,43.6,36.1,20,1,1,7,0,0,0,1,0,-0.261849004853931,9.666666666666666
4,10,75,3,3,0,1,45.2,43.9,28.9,1,3,7,1,0,1,0,1,-0.184453654146382,5.816666666666666
4,5,22,3,2,0,0,45.2,43.9,28.9,1,3,7,1,0,1,0,1,-0.373851709253476,3.183333333333333
4,10,33,1,1,0,0,43.6,36.1,20,1,1,7,0,0,0,0,0,1.44220565636057,1.9166666666666667
4,10,64,1,1,-3,1,45.2,43.9,28.9,1,3,7,0,0,1,0,1,-2.04973542682786,1.2333333333333334
4,13,53,0,1,-3,0,45.2,43.9,28.9,1,3,7,0,0,1,0,1,1.431791362583,0.6333333333333333
4,12,77,3,3,0,0,61.4,32.8,34.2,2,3,4,0,0,1,0,0,0.7083432331338,58.733333333333334
4,19,25,3,3,0,0,50.7,42.6,31,0,1,4,0,0,0,0,1,0.939324430302935,57.68333333333333
4,1,66,3,3,-3,1,61.4,32.8,34.2,2,3,4,1,0,1,0,0,0.730872847707362,55.78333333333333
4,5,59,3,3,-3,1,61.4,32.8,34.2,2,3,4,0,0,1,0,0,-0.523639559877456,54.06666666666667
4,16,86,3,3,-4,0,50.7,42.6,31,0,1,4,0,0,1,0,1,2.17985449545379,52.45
4,3,48,3,3,4,1,61.4,32.8,34.2,2,3,4,0,0,0,1,0,-2.3114237234083,51.38333333333333
4,3,72,3,3,-11,0,50.7,42.6,31,0,1,4,0,0,1,0,1,-0.154910326891861,46.516666666666666
4,14,14,3,3,11,0,61.4,32.8,34.2,2,3,4,0,0,0,1,0,-0.867249134297937,44.25
4,7,72,3,3,-21,0,50.7,42.6,31,0,1,4,0,0,1,0,1,-0.342786487172067,41.9
4,23,73,3,3,21,0,61.4,32.8,34.2,2,3,4,0,0,0,1,0,-1.68889072387812,39.96666666666667
4,21,92,3,3,-21,0,50.7,42.6,31,0,1,4,0,0,0,1,1,-0.672592061581381,36.15
4,1,67,3,3,21,1,61.4,32.8,34.2,2,3,4,1,0,0,1,0,0.682196012137216,34.35
4,10,60,3,3,21,1,61.4,32.8,34.2,2,3,4,0,0,0,1,0,-1.47825141953226,33.61666666666667
4,6,19,3,2,21,0,61.4,32.8,34.2,2,3,4,0,0,0,1,0,-2.16852331277154,30.683333333333334
4,4,69,2,3,-24,1,50.7,42.6,31,0,1,4,0,0,1,0,1,1.29610033461466,30.2
4,1,77,3,3,-24,1,50.7,42.6,31,0,1,4,0,0,1,0,1,0.352999692385041,28.666666666666668
4,15,23,3,3,-24,0,50.7,42.6,31,0,1,4,0,0,1,0,1,0.483116639089483,25.283333333333335
4,12,75,3,3,16,0,61.4,32.8,34.2,2,3,4,0,0,1,0,0,-0.928900831680117,21.933333333333334
4,21,81,3,3,-16,0,50.7,42.6,31,0,1,4,0,0,0,1,1,-0.072059515901066,20.6
4,2,81,3,3,16,1,61.4,32.8,34.2,2,3,4,0,0,0,1,0,0.69533555509299,18.566666666666666
4,15,82,3,3,16,0,61.4,32.8,34.2,2,3,4,1,0,0,1,0,0.0824041599960231,16.65
4,2,45,3,3,10,1,61.4,32.8,34.2,2,3,4,1,0,1,0,0,0.7122294516002,11.7
4,9,18,3,3,10,0,61.4,32.8,34.2,2,3,4,1,0,1,0,0,0.480303963462687,9
4,7,7,2,3,10,0,61.4,32.8,34.2,2,3,4,1,0,1,0,0,-1.3521316493804,6.75
4,1,60,3,2,-17,1,50.7,42.6,31,0,1,4,1,0,1,0,1,-0.146748517315306,4.85
4,9,68,2,2,17,0,61.4,32.8,34.2,2,3,4,0,0,0,0,0,0.0804335342833859,3.85
4,7,32,1,2,-17,0,50.7,42.6,31,0,1,4,0,0,0,1,1,-0.561038176926919,3.0166666666666666
4,5,26,2,0,14,0,61.4,32.8,34.2,2,3,4,1,0,1,0,0,0.30770447659038,1.9166666666666667
4,3,18,3,3,0,0,47.7,44.6,12.5,1,2,7,0,0,1,0,0,-0.138991230126964,56.71666666666667
4,5,70,3,3,-3,0,45.5,44.9,24.3,1,1,7,0,0,1,0,1,0.787441585458325,55.81666666666667
4,1,48,3,3,3,1,47.7,44.6,12.5,1,2,7,1,0,0,1,0,2.04426094042414,53.68333333333333
4,1,59,3,3,-10,0,45.5,44.9,24.3,1,1,7,0,0,1,0,1,0.289837062763216,51.36666666666667
4,2,34,3,3,10,1,47.7,44.6,12.5,1,2,7,0,0,0,1,0,0.583600018063525,48.53333333333333
4,7,72,3,3,-17,1,45.5,44.9,24.3,1,1,7,0,0,1,0,1,-0.141397764365869,46.983333333333334
4,16,68,3,3,-17,0,45.5,44.9,24.3,1,1,7,0,0,1,0,1,0.384054265711776,45
4,3,13,3,2,-15,0,45.5,44.9,24.3,1,1,7,0,0,1,0,1,-2.02996117994723,40.016666666666666
4,5,24,3,2,-12,1,45.5,44.9,24.3,1,1,7,0,0,0,0,1,-0.800507905893132,38.483333333333334
4,6,41,2,3,5,1,47.7,44.6,12.5,1,2,7,0,0,1,0,0,-0.120018630636355,33.78333333333333
4,3,19,2,3,5,0,47.7,44.6,12.5,1,2,7,0,0,1,0,0,-0.257560041668691,32.4
4,6,71,3,2,-8,1,45.5,44.9,24.3,1,1,7,0,0,1,0,1,-0.896627526532222,31.95
4,7,40,3,2,-8,0,45.5,44.9,24.3,1,1,7,0,0,1,0,1,0.49932968220318,30.583333333333332
4,8,10,3,3,-8,1,45.5,44.9,24.3,1,1,7,0,0,1,0,1,1.78693114904014,25.733333333333334
4,16,81,3,3,0,0,47.7,44.6,12.5,1,2,7,0,0,1,0,0,-0.880833318186423,24.216666666666665
4,8,51,3,3,0,0,45.5,44.9,24.3,1,1,7,0,0,0,1,1,-0.896460050764374,23.2
4,7,68,3,3,0,0,47.7,44.6,12.5,1,2,7,0,0,0,1,0,-0.795805179583101,20.6
4,11,43,3,3,0,0,45.5,44.9,24.3,1,1,7,0,0,0,1,1,0.180532658278586,18.45
4,4,71,3,3,0,1,47.7,44.6,12.5,1,2,7,0,0,0,1,0,-0.681087773690808,15.883333333333333
4,9,13,3,3,0,0,47.7,44.6,12.5,1,2,7,0,0,0,1,0,-0.66780059058236,11.6
4,6,71,3,3,-3,1,45.5,44.9,24.3,1,1,7,0,0,1,0,1,-0.534114624884342,9.566666666666666
4,23,60,3,3,3,1,47.7,44.6,12.5,1,2,7,1,0,0,0,0,-0.0118738298910583,6.35
4,1,26,3,3,3,1,47.7,44.6,12.5,1,2,7,1,0,0,0,0,-1.27474098166763,3.5166666666666666
4,8,11,3,0,3,1,47.7,44.6,12.5,1,2,7,1,0,0,0,0,-0.389490735182982,2
4,11,50,3,3,0,1,40.4,34.3,26.2,0,3,6,1,0,1,0,0,1.3016658878859,58.85
4,4,10,3,3,0,1,40.4,34.3,26.2,0,3,6,0,0,1,0,0,-0.141988276290284,57.016666666666666
4,6,71,3,3,-7,1,54.5,31.9,21.7,2,0,7,0,0,1,0,1,1.69856409401543,55.81666666666667
4,4,58,3,3,-7,0,54.5,31.9,21.7,2,0,7,0,0,1,0,1,1.31911621978443,54.3
4,10,39,3,3,7,0,40.4,34.3,26.2,0,3,6,0,0,0,1,0,-1.50149282439397,51.11666666666667
4,20,25,3,3,14,0,40.4,34.3,26.2,0,3,6,1,0,0,0,0,-0.903445936132186,43.63333333333333
4,9,74,3,3,-17,0,54.5,31.9,21.7,2,0,7,0,0,1,0,1,-0.379884723254793,41.516666666666666
4,3,79,2,3,17,1,40.4,34.3,26.2,0,3,6,0,0,0,1,0,-0.374970909633344,40
4,6,29,2,3,17,0,40.4,34.3,26.2,0,3,6,0,0,0,1,0,0.027907576059492602,36.583333333333336
4,5,24,3,2,-20,0,54.5,31.9,21.7,2,0,7,0,0,1,0,1,-1.24377065979262,31.9
4,1,54,2,3,20,1,40.4,34.3,26.2,0,3,6,1,0,0,0,0,-1.52375008500617,30.65
4,11,71,2,3,-20,0,54.5,31.9,21.7,2,0,7,0,0,1,0,1,-0.0544118064475226,27.916666666666668
4,5,65,2,2,20,1,40.4,34.3,26.2,0,3,6,0,0,0,1,0,0.018896708825998,26.233333333333334
4,4,34,2,2,20,0,40.4,34.3,26.2,0,3,6,1,0,0,1,0,0.0769572615549447,23.05
4,7,31,2,2,-15,0,54.5,31.9,21.7,2,0,7,0,0,0,0,1,0.560080136390013,18.733333333333334
4,10,35,2,2,15,0,40.4,34.3,26.2,0,3,6,0,0,0,0,0,-0.90468996926848,15
4,1,1,2,2,-15,1,54.5,31.9,21.7,2,0,7,1,0,0,0,1,0.313227944375682,11.816666666666666
4,9,74,2,2,8,1,40.4,34.3,26.2,0,3,6,0,0,1,0,0,-0.301226294299568,10.65
4,3,57,2,2,8,0,40.4,34.3,26.2,0,3,6,1,0,1,0,0,0.567691280315359,8.533333333333333
4,4,21,2,2,-8,0,54.5,31.9,21.7,2,0,7,0,0,0,1,1,0.504523655145342,3.2
4,5,5,2,2,-8,1,54.5,31.9,21.7,2,0,7,0,0,0,1,1,-0.581183438172491,2
4,5,70,1,2,0,0,40.4,34.3,26.2,0,3,6,0,0,1,0,0,-0.626323705357037,1.8
4,10,65,2,1,0,0,54.5,31.9,21.7,2,0,7,0,0,0,1,1,-1.6542891096848,1.4
4,2,53,0,2,0,0,40.4,34.3,26.2,0,3,6,0,0,0,1,0,-0.872153978066344,0.31666666666666665
4,4,22,1,2,0,1,40.4,34.3,26.2,0,3,6,0,0,1,0,0,1.45376429622626,5.916666666666667
4,8,12,3,3,0,1,40.9,35.4,30,2,2,7,1,1,1,0,1,0.124678318456883,55.733333333333334
4,7,72,3,3,-7,0,44.4,40.4,20,3,2,7,0,1,1,0,0,0.984064322715679,54.36666666666667
4,9,59,3,3,7,0,40.9,35.4,30,2,2,7,0,1,0,1,1,1.14449131766267,50.75
4,1,66,3,3,0,1,40.9,35.4,30,2,2,7,0,1,1,0,1,-0.339934913758241,45
4,4,42,3,3,0,1,40.9,35.4,30,2,2,7,0,1,1,0,1,0.104277515383984,43.31666666666667
4,15,15,3,3,0,0,40.9,35.4,30,2,2,7,0,1,1,0,1,0.536014550046128,40.833333333333336
4,6,59,3,3,-3,0,44.4,40.4,20,3,2,7,0,1,1,0,0,-0.203727589033384,39.8
4,3,7,3,3,3,1,40.9,35.4,30,2,2,7,0,1,0,0,1,0.192835858095355,37.38333333333333
4,1,1,3,3,10,0,40.9,35.4,30,2,2,7,1,1,0,0,1,-0.821811990502222,33.78333333333333
4,12,77,3,3,-17,0,44.4,40.4,20,3,2,7,0,1,1,0,0,1.04660945160842,32.333333333333336
4,4,66,3,3,17,0,40.9,35.4,30,2,2,7,0,1,0,1,1,0.0711131658865258,31.433333333333334
4,1,67,2,3,-17,0,44.4,40.4,20,3,2,7,0,1,0,1,0,-0.157693298911203,30.533333333333335
4,6,71,3,3,-17,0,44.4,40.4,20,3,2,7,0,1,1,0,0,1.01579863139788,28.166666666666668
4,12,97,3,3,17,0,40.9,35.4,30,2,2,7,0,1,0,1,1,1.56170116891805,26.533333333333335
4,19,61,3,3,-17,1,44.4,40.4,20,3,2,7,0,1,0,1,0,-0.0338536519362868,24.816666666666666
4,1,31,3,3,-17,0,44.4,40.4,20,3,2,7,1,1,0,1,0,-0.0246173944943604,23.433333333333334
4,4,4,3,3,-17,0,44.4,40.4,20,3,2,7,0,1,0,1,0,0.62859348995729,20.033333333333335
4,10,50,3,3,14,0,40.9,35.4,30,2,2,7,0,1,1,0,1,1.78611135650011,17.183333333333334
4,34,42,3,3,-14,0,44.4,40.4,20,3,2,7,0,1,0,0,0,-0.260971261379913,11.516666666666667
4,18,95,3,3,14,0,40.9,35.4,30,2,2,7,1,1,0,1,1,0.0409196822252025,9.35
4,1,1,3,3,-14,0,44.4,40.4,20,3,2,7,1,1,0,1,0,0.308379656457689,4.866666666666666
4,7,72,3,2,7,0,40.9,35.4,30,2,2,7,1,1,1,0,1,0.299111709025372,3.75
4,10,22,1,3,-7,0,44.4,40.4,20,3,2,7,0,1,0,0,0,-0.195187156204684,2.8666666666666667
4,10,89,3,0,7,1,40.9,35.4,30,2,2,7,0,1,0,0,1,0.393264480389104,2
4,1,55,3,3,0,1,44,47.2,31.7,1,3,7,1,0,1,0,1,-0.976514791739188,57.416666666666664
4,2,72,3,3,0,1,44,47.2,31.7,1,3,7,0,0,1,0,1,0.280872073560707,50.28333333333333
4,2,5,1,3,0,1,44,47.2,31.7,1,3,7,1,0,1,0,1,1.86585601935983,46.78333333333333
